"scraped_at","route","scope","phase","cluster_code","clean_list_name","work_order_number","vendor_label","astri_type","astri_label","derived_status","file_count","upload_date","verified_by","verified_at","revision_by","revision_at","revision_remark","filename","detail_url"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_built_drawing_dwg","ABD Cluster DWG","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_built_drawing_kmz","ABD Cluster KMZ","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","build_of_quantity_as_plan_drawing","BoQ APD","APPROVED","1","2026-07-17 10:27:56","dwi.mahardianto",,,,,"build_of_quantity_as_plan_drawing_PBL000343_20260717102756_APD BOQ  RONDOKUNING RW 03 PROBOLINGGO.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","core_management","Core Management","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","project_opname","Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:33 PM","ATP CLUSTER - RFS","CLUSTER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","subfeeder_project_opname","Project Opname Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:39 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","PBL000343","","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","","","PROJECT_OPNAME_NOT_FOUND","","","","","","","","",""
"19-Aug-26 5:03:48 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_plan_drawing_core_management_subfeeder","APD Core Management Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:48 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_plan_drawing_subfeeder_dwg","APD Subfeeder dwg","APPROVED","1","2026-07-28 14:53:58","dwi.mahardianto",,,,,"as_plan_drawing_subfeeder_dwg_PBL000343_20260728145358_APD SF RONDOKUNING RW 03 PROBOLINGGO.dwg","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:48 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_plan_drawing_subfeeder_kmz","APD Subfeeder kmz","APPROVED","1","2026-07-28 14:53:59","dwi.mahardianto",,,,,"as_plan_drawing_subfeeder_kmz_PBL000343_20260728145358_SF PBL000343.kmz","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:48 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","permit_subfeeder","BA Permit Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:48 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","subfeeder_civil_work_acceptance_test","CW ATP Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:03:48 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","subfeeder_redline","Redline Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:00 PM","ATP SUBFEEDER - FULL OPM","SUBFEEDER","FULL OPM","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","subfeeder_opm_otdr_acceptance_test","OPM / OTDR Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/full-opm?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_built_drawing_core_management_subfeeder","ABD Core Management Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_build_drawing_subfeeder_dwg","ABD Subfeeder dwg","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","as_built_drawing_subfeeder_kmz","ABD Subfeeder kmz","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","build_of_quantity_subfeeder_as_built_drawing","BoQ Subfeeder ABD","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","build_of_quantity_subfeeder_as_plan_drawing","BoQ Subfeeder APD","APPROVED","1","2026-07-28 14:53:59","dwi.mahardianto",,,,,"build_of_quantity_subfeeder_as_plan_drawing_PBL000343_20260728145359_APD BOQ  SF RONDOKUNING RW 03 PROBOLINGGO.xlsx","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:11 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","PBL000343","RONDOKUNING RW 03 PROBOLINGGO","WO/PROBOLINGGO/2026/INST/10/8311","Technology Karya Mandiri","subfeeder_project_opname","Project Opname Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=PBL000343&work_order_number=WO%2FPROBOLINGGO%2F2026%2FINST%2F10%2F8311&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_plan_drawing_dwg","APD DWG Cluster","APPROVED","1","2026-08-04 11:43:29","ifam.famula",,,,,"as_plan_drawing_dwg_BLT000695_20260804114328_BLT000695  DWG APD BENCE RW 06 BLITAR.dwg","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_plan_drawing_kmz","APD KMZ Cluster","APPROVED","3","2026-08-10 11:48:23","ifam.famula",,,,,"as_plan_drawing_kmz_BLT000695_20260810114823_BLT000695  KMZ APD BENCE RW 06 BLITAR.kmz","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_plan_drawing_subfeeder_kmz","APD Subfeeder kmz","APPROVED","2","2026-08-10 12:29:44","ifam.famula",,,,,"as_plan_drawing_subfeeder_kmz_BLT000695_20260810122940_BLT000695  KMZ SF APD BENCE RW 06 BLITAR.KMZ","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","permit_subfeeder","BA Permit Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","permit_cluster_aggreement","Berita Acara Kesepakatan","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
